"tahun,provinsi,kabupaten_kota,kecamatan,kelurahan,jenis_kelamin,pekerjaan,jumlah"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Kepolisian RI,35"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Perdagangan,5"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Petani/Pekebun,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Industri,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Konstruksi,5"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Transportasi,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Karyawan Swasta,4192"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Karyawan BUMN,81"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Karyawan BUMD,5"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Karyawan Honorer,12"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Buruh Harian Lepas,335"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Buruh Tani/Perkebunan,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Pembantu Rumah Tangga,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Tukang Kayu,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Tukang Las/Pandai Besi,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Tukang Jahit,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Seniman,5"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Pendeta,8"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Wartawan,22"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Ustadz/Mubaligh,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Anggota Mahkamah Konstitusi,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Anggota DPRD Provinsi,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Dosen,24"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Guru,68"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Pilot,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Pengacara,26"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Arsitek,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Konsultan,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Dokter,40"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Bidan,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Perawat,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Pelaut,9"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Sopir,47"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Pedagang,165"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Wiraswasta,1567"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LAKI-LAKI,Lainnya,22"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Belum/Tidak Bekerja,145"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Mengurus Rumah Tangga,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Pelajar/Mahasiswa,111"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Pensiunan,185"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Pegawai Negeri Sipil,174"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Tentara Nasional Indonesia,28"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Kepolisian RI,17"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Perdagangan,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Petani/Pekebun,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Industri,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Konstruksi,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Transportasi,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Karyawan Swasta,5492"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Karyawan BUMN,54"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Karyawan BUMD,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Karyawan Honorer,15"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Buruh Harian Lepas,987"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Buruh Tani/Perkebunan,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Tukang Jahit,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Mekanik,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Seniman,13"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Penterjemah,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Pendeta,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Wartawan,12"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Dosen,5"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Guru,73"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Pengacara,6"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Notaris,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Arsitek,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Konsultan,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Dokter,5"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Bidan,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Perawat,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Pelaut,9"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Sopir,84"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Pialang,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Pedagang,504"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Wiraswasta,1863"
"2020,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LAKI-LAKI,Lainnya,11"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Belum/Tidak Bekerja,11"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Mengurus Rumah Tangga,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Pelajar/Mahasiswa,26"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Pensiunan,49"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Pegawai Negeri Sipil,41"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Tentara Nasional Indonesia,73"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Kepolisian RI,152"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Industri,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Konstruksi,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Karyawan Swasta,960"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Karyawan BUMN,10"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Karyawan BUMD,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Karyawan Honorer,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Buruh Harian Lepas,169"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Tukang Jahit,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Seniman,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Pendeta,6"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Wartawan,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Dosen,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Guru,7"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Pengacara,3"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Arsitek,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Dokter,27"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Bidan,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Perawat,3"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Apoteker,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Pelaut,3"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Sopir,40"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Pedagang,132"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Wiraswasta,571"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,SENEN,LAKI-LAKI,Lainnya,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Belum/Tidak Bekerja,38"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Mengurus Rumah Tangga,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Pelajar/Mahasiswa,62"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Pensiunan,89"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Pegawai Negeri Sipil,83"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Tentara Nasional Indonesia,25"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Kepolisian RI,12"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Perdagangan,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Petani/Pekebun,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Peternak,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Transportasi,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Karyawan Swasta,1733"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Karyawan BUMN,27"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Karyawan BUMD,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Karyawan Honorer,7"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Buruh Harian Lepas,117"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Pembantu Rumah Tangga,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Mekanik,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Seniman,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Pendeta,17"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Pastor,40"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Wartawan,9"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Anggota DPR-RI,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Dosen,19"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Guru,14"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Pilot,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Pengacara,10"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Notaris,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Arsitek,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Akuntan,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Konsultan,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Dokter,35"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Bidan,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Perawat,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Apoteker,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Pelaut,5"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Sopir,24"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Pedagang,64"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Biarawan/Biarawati,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Wiraswasta,660"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KENARI,LAKI-LAKI,Lainnya,5"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Belum/Tidak Bekerja,116"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Mengurus Rumah Tangga,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Pelajar/Mahasiswa,133"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Pensiunan,246"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Pegawai Negeri Sipil,247"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Tentara Nasional Indonesia,37"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Kepolisian RI,25"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Perdagangan,7"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Petani/Pekebun,3"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Nelayan/Perikanan,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Industri,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Konstruksi,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Transportasi,3"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Karyawan Swasta,4332"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Karyawan BUMN,57"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Karyawan BUMD,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Karyawan Honorer,19"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Buruh Harian Lepas,501"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Pembantu Rumah Tangga,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Tukang Jahit,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Mekanik,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Seniman,14"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Penterjemah,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Pendeta,5"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Pastor,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Wartawan,27"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Ustadz/Mubaligh,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Juru Masak,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Anggota DPR-RI,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Dosen,26"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Guru,58"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Pengacara,16"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Notaris,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Arsitek,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Konsultan,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Dokter,54"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Bidan,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Perawat,10"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Apoteker,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Penyiar Radio,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Pelaut,6"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Peneliti,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Sopir,108"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Paranormal,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Pedagang,218"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Biarawan/Biarawati,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Wiraswasta,1479"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,PASEBAN,LAKI-LAKI,Lainnya,21"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Belum/Tidak Bekerja,132"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Mengurus Rumah Tangga,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Pelajar/Mahasiswa,127"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Pensiunan,121"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Pegawai Negeri Sipil,118"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Tentara Nasional Indonesia,30"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Kepolisian RI,33"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Perdagangan,4"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Petani/Pekebun,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Nelayan/Perikanan,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Industri,2"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Konstruksi,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Karyawan Swasta,4289"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Karyawan BUMN,25"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Karyawan BUMD,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Karyawan Honorer,12"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Buruh Harian Lepas,1317"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Buruh Tani/Perkebunan,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Buruh Nelayan/Perikanan,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Pembantu Rumah Tangga,0"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Tukang Jahit,9"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Seniman,17"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Pendeta,24"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Wartawan,18"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Ustadz/Mubaligh,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Dosen,14"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Guru,45"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Pengacara,11"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Arsitek,1"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Dokter,15"
"2020,DKI JAKARTA,JAKARTA PUSAT,S E N E N,KRAMAT,LAKI-LAKI,Bidan,0"
